state,district,pincode_x,age_0_5,age_5_17,age_18_greater,pincode_y,bio_age_5_17,bio_age_17_,pincode,demo_age_5_17,demo_age_17_,total_enrol,total_updates,vulnerability_score
UTTAR PRADESH,LUCKNOW,663923440.0,13739.0,11321.0,454.0,923494982.0,123838.0,93552.0,989784634.0,15779.0,193697.0,25514.0,426866.0,16.73000195963159
UTTAR PRADESH,MAHARAJGANJ,303544035.0,6132.0,11265.0,474.0,375948133.0,58855.0,44246.0,394798936.0,11712.0,97186.0,17871.0,211999.0,11.862074753804835
UTTAR PRADESH,MAHOBA,116787586.0,1979.0,1029.0,12.0,163294092.0,31178.0,15161.0,180973652.0,2633.0,29671.0,3020.0,78643.0,26.03210857332009
UTTAR PRADESH,MAHOBA *,0.0,0.0,0.0,0.0,210421.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
UTTAR PRADESH,MAHRAJGANJ,5191351.0,10.0,9.0,0.0,5737368.0,11.0,14.0,11748571.0,7.0,37.0,19.0,69.0,3.45
UTTAR PRADESH,MAINPURI,240685426.0,5056.0,6483.0,187.0,322152014.0,47533.0,26258.0,360203113.0,6552.0,62889.0,11726.0,143232.0,12.213865438731133
UTTAR PRADESH,MATHURA,477817725.0,5851.0,5766.0,129.0,640964378.0,79993.0,39424.0,674146571.0,11308.0,97981.0,11746.0,228706.0,19.46931131352686
UTTAR PRADESH,MAU,345253377.0,2590.0,4942.0,47.0,474565599.0,46911.0,40950.0,501586739.0,9992.0,77708.0,7579.0,175561.0,23.16108179419525
UTTAR PRADESH,MEERUT,367740131.0,14177.0,9598.0,252.0,476035824.0,109237.0,64415.0,507853621.0,13508.0,153711.0,24027.0,340871.0,14.186407524554687
UTTAR PRADESH,MIRZAPUR,224348932.0,3536.0,4101.0,8.0,318485481.0,73940.0,34252.0,339770385.0,8758.0,78518.0,7645.0,195468.0,25.564739733193825
UTTAR PRADESH,MORADABAD,244049896.0,15196.0,6131.0,218.0,344622485.0,101759.0,58715.0,389499191.0,13369.0,150136.0,21545.0,323979.0,15.03661932609301
UTTAR PRADESH,MUZAFFARNAGAR,359658097.0,7250.0,4575.0,124.0,504411856.0,113738.0,56113.0,539445922.0,12022.0,123611.0,11949.0,305484.0,25.563514644351464
UTTAR PRADESH,PILIBHIT,150744573.0,8791.0,4631.0,213.0,198090966.0,94560.0,41070.0,214926696.0,11012.0,125251.0,13635.0,271893.0,19.93935171604576
UTTAR PRADESH,PRATAPGARH,529414285.0,5866.0,4386.0,56.0,736639618.0,78855.0,53105.0,782470926.0,10372.0,94358.0,10308.0,236690.0,22.959549907847514
UTTAR PRADESH,PRAYAGRAJ,219297647.0,1428.0,1255.0,182.0,519935379.0,10696.0,9527.0,647814151.0,3121.0,25906.0,2865.0,49250.0,17.184228890439638
UTTAR PRADESH,RAE BARELI,526535719.0,5812.0,3875.0,42.0,817905832.0,83330.0,45408.0,873153724.0,10271.0,97982.0,9729.0,236991.0,24.356731757451183
UTTAR PRADESH,RAEBARELI,458213.0,0.0,3.0,0.0,2062871.0,3.0,6.0,3208735.0,1.0,13.0,3.0,23.0,5.75
UTTAR PRADESH,RAMPUR,146819670.0,12051.0,7757.0,302.0,197900395.0,83353.0,41589.0,214223211.0,12350.0,143168.0,20110.0,280460.0,13.945601909402814
UTTAR PRADESH,SAHARANPUR,309945984.0,13708.0,5359.0,99.0,459126204.0,114742.0,75974.0,469525115.0,13397.0,154417.0,19166.0,358530.0,18.705587728909062
UTTAR PRADESH,SAMBHAL,250157190.0,4744.0,3816.0,117.0,340696239.0,78323.0,25024.0,396917537.0,8117.0,91472.0,8677.0,202936.0,23.38511177690712
UTTAR PRADESH,SANT KABIR NAGAR,304014153.0,2789.0,3343.0,37.0,403893853.0,53729.0,36811.0,407704675.0,7684.0,71522.0,6169.0,169746.0,27.511507293354942
UTTAR PRADESH,SANT RAVIDAS NAGAR,186593959.0,1869.0,2547.0,4.0,257870331.0,44701.0,23372.0,274691388.0,5889.0,43274.0,4420.0,117236.0,26.51798235693282
UTTAR PRADESH,SANT RAVIDAS NAGAR BHADOHI,14165959.0,37.0,47.0,0.0,20362295.0,47.0,63.0,42938829.0,20.0,277.0,84.0,407.0,4.788235294117647
UTTAR PRADESH,SHAHJAHANPUR,269388065.0,12811.0,11033.0,447.0,348118328.0,114767.0,39721.0,366771639.0,13197.0,136275.0,24291.0,303960.0,12.512761402931005
UTTAR PRADESH,SHAMLI,159651267.0,5530.0,2613.0,57.0,217686939.0,65022.0,38112.0,233795713.0,7228.0,68386.0,8200.0,178748.0,21.79587855139617
UTTAR PRADESH,SHRAVASTI,1087268.0,867.0,1570.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,2535.0,0.0,0.0
UTTAR PRADESH,SHRAWASTI,186218384.0,1816.0,3151.0,150.0,292779714.0,35921.0,20643.0,322090622.0,4345.0,58376.0,5117.0,119285.0,23.30695584212583
UTTAR PRADESH,SIDDHARTH NAGAR,1633220.0,1603.0,2586.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,4341.0,0.0,0.0
UTTAR PRADESH,SIDDHARTHNAGAR,328803153.0,4875.0,8739.0,399.0,441758586.0,65033.0,42247.0,467887961.0,9289.0,84354.0,14013.0,200923.0,14.337305551591266
UTTAR PRADESH,SITAPUR,449297635.0,16237.0,13869.0,748.0,560590875.0,200310.0,64001.0,573651747.0,12130.0,157192.0,30854.0,433633.0,14.053897261383893
UTTAR PRADESH,SONBHADRA,227091776.0,2998.0,2023.0,13.0,373959651.0,72009.0,31746.0,420434893.0,6874.0,65203.0,5034.0,175832.0,34.92194637537239
UTTAR PRADESH,SULTANPUR,409519279.0,5465.0,5837.0,132.0,590647062.0,60800.0,37665.0,638633948.0,9519.0,73102.0,11434.0,181086.0,15.836117184083953
UTTAR PRADESH,UNNAO,330910727.0,9838.0,8943.0,367.0,479109970.0,92856.0,53534.0,541037137.0,9141.0,115402.0,19148.0,270933.0,14.14867617107943
UTTAR PRADESH,VARANASI,469998437.0,9479.0,13404.0,451.0,669555724.0,102481.0,79930.0,712680099.0,15174.0,144324.0,23334.0,341909.0,14.652196271694878
UTTARAKHAND,ALMORA,210591683.0,1228.0,131.0,8.0,619524153.0,16853.0,15555.0,615792822.0,1843.0,13943.0,1367.0,48194.0,35.22953216374269
UTTARAKHAND,BAGESHWAR,109936889.0,675.0,65.0,2.0,276818713.0,8018.0,13477.0,268646206.0,934.0,5994.0,742.0,28423.0,38.254374158815615
UTTARAKHAND,CHAMOLI,158466436.0,1006.0,77.0,7.0,456178758.0,13657.0,14745.0,439913116.0,1179.0,10611.0,1090.0,40192.0,36.839596700274974
UTTARAKHAND,CHAMPAWAT,84253250.0,769.0,96.0,1.0,179013102.0,11728.0,11486.0,189506461.0,1372.0,11133.0,866.0,35719.0,41.19838523644752
UTTARAKHAND,DEHRADUN,377600762.0,7797.0,1554.0,134.0,713002965.0,65769.0,63511.0,759157778.0,7573.0,75049.0,9485.0,211902.0,22.338393421884884
UTTARAKHAND,GARHWAL,11077016.0,52.0,4.0,0.0,36201793.0,30.0,306.0,44564753.0,16.0,388.0,56.0,740.0,12.982456140350877
UTTARAKHAND,HARDWAR,30541054.0,118.0,28.0,0.0,110010884.0,196.0,699.0,156956088.0,32.0,1155.0,146.0,2082.0,14.16326530612245
UTTARAKHAND,HARIDWAR,269636454.0,4688.0,1215.0,52.0,394753796.0,88084.0,46552.0,414635878.0,6779.0,62121.0,5955.0,203536.0,34.17327065144392
UTTARAKHAND,NAINITAL,197384088.0,3417.0,458.0,76.0,416359189.0,37930.0,31431.0,441236360.0,6093.0,43007.0,3951.0,118461.0,29.97494939271255
UTTARAKHAND,PAURI GARHWAL,239954811.0,1677.0,165.0,14.0,790213791.0,24167.0,19592.0,727800987.0,2138.0,18992.0,1856.0,64889.0,34.94291868605277
UTTARAKHAND,PITHORAGARH,178787579.0,1065.0,146.0,9.0,479130897.0,15610.0,14573.0,493309264.0,1538.0,13164.0,1220.0,44885.0,36.76085176085176
UTTARAKHAND,RUDRAPRAYAG,111856554.0,874.0,82.0,0.0,245659654.0,11684.0,12494.0,228405680.0,830.0,7004.0,956.0,32012.0,33.450365726227794
UTTARAKHAND,TEHRI GARHWAL,237688619.0,2444.0,324.0,13.0,470389231.0,27362.0,29919.0,484841634.0,2715.0,23151.0,2781.0,83147.0,29.887491013659236
UTTARAKHAND,UDHAM SINGH NAGAR,206015626.0,5092.0,985.0,18.0,324173851.0,89690.0,55177.0,356046486.0,15488.0,119374.0,6095.0,279729.0,45.887303149606296
UTTARAKHAND,UTTARKASHI,108388373.0,978.0,149.0,5.0,209548679.0,13663.0,10805.0,220014586.0,1396.0,8625.0,1132.0,34489.0,30.440423654015888
UTTARANCHAL,ALMORA,0.0,0.0,0.0,0.0,263601.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
UTTARANCHAL,GARHWAL,0.0,0.0,0.0,0.0,249302.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
UTTARANCHAL,TEHRI GARHWAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498264.0,0.0,2.0,0.0,2.0,2.0
UTTARANCHAL,UDHAM SINGH NAGAR *,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734136.0,0.0,3.0,0.0,3.0,3.0
WEST  BENGAL,HOOGHLY,10682861.0,9.0,6.0,0.0,19228536.0,6.0,22.0,57686078.0,6.0,101.0,15.0,135.0,8.4375
WEST BANGAL,HOOGHLY,4272647.0,5.0,1.0,0.0,22075255.0,10.0,24.0,54832111.0,1.0,92.0,6.0,127.0,18.142857142857142
WEST BANGAL,HOWRAH,2133922.0,2.0,2.0,0.0,13514998.0,5.0,14.0,28452667.0,3.0,48.0,4.0,70.0,14.0
WEST BANGAL,SOUTH 24 PARGANAS,0.0,0.0,0.0,0.0,743368.0,0.0,1.0,7433680.0,0.0,13.0,0.0,14.0,14.0
WEST BENGAL,24 PARAGANAS NORTH,22480144.0,3177.0,2458.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,6147.0,0.0,0.0
WEST BENGAL,24 PARAGANAS SOUTH,743347.0,364.0,104.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0
WEST BENGAL,ALIPURDUAR,453254128.0,1521.0,1714.0,438.0,877801180.0,3735.0,3890.0,1319875791.0,1375.0,9459.0,3673.0,18459.0,5.024224278715296
WEST BENGAL,BALLY JAGACHHA,0.0,0.0,0.0,0.0,3555722.0,0.0,5.0,711204.0,0.0,1.0,0.0,6.0,6.0
WEST BENGAL,BANKURA,2051538425.0,9083.0,2122.0,150.0,3493984404.0,53009.0,55040.0,4045881231.0,9441.0,136386.0,11355.0,253876.0,22.35611130679817
WEST BENGAL,BARDDHAMAN,3826679201.0,12816.0,3006.0,14.0,7526233329.0,78501.0,102625.0,8816209535.0,9917.0,160484.0,15836.0,351527.0,22.19656500599861
WEST BENGAL,BARDHAMAN,849180701.0,1345.0,428.0,3.0,2489319714.0,2974.0,11201.0,3944177963.0,305.0,22944.0,1776.0,37424.0,21.060213843556557
WEST BENGAL,BIRBHUM,1776298560.0,13361.0,2041.0,107.0,2587184104.0,47630.0,62564.0,3010506798.0,11252.0,140111.0,15509.0,261557.0,16.86376531270148
WEST BENGAL,BURDWAN,713424.0,2.0,0.0,0.0,2853696.0,1.0,4.0,0.0,0.0,0.0,2.0,5.0,1.6666666666666667
WEST BENGAL,COOCH BEHAR,1456583099.0,7262.0,3220.0,246.0,2117452784.0,20061.0,25103.0,2600918317.0,10291.0,112568.0,10728.0,168023.0,15.660639388573026
WEST BENGAL,COOCHBEHAR,7358682.0,2140.0,2087.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,4410.0,0.0,0.0
WEST BENGAL,DAKSHIN DINAJPUR,781516347.0,5358.0,1069.0,99.0,1238262023.0,21351.0,23308.0,1554247896.0,4998.0,79280.0,6526.0,128937.0,19.754404780144018
WEST BENGAL,DARJEELING,1221003253.0,3967.0,2579.0,773.0,2556623452.0,13781.0,26321.0,3387845910.0,2757.0,50880.0,7319.0,93739.0,12.80587431693989
WEST BENGAL,DARJILING,252606018.0,535.0,189.0,2.0,398722323.0,541.0,2045.0,712985534.0,58.0,8213.0,726.0,10857.0,14.933975240715268
WEST BENGAL,DINAJPUR DAKSHIN,1466249.0,707.0,256.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,997.0,0.0,0.0
WEST BENGAL,DINAJPUR UTTAR,8064884.0,6478.0,4859.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,11671.0,0.0,0.0
WEST BENGAL,DOMJUR,0.0,0.0,0.0,0.0,2134046.0,0.0,3.0,1422644.0,0.0,2.0,0.0,5.0,5.0
WEST BENGAL,EAST MIDNAPORE,958124375.0,1796.0,318.0,4.0,2587208137.0,7722.0,18982.0,3208404728.0,653.0,24598.0,2118.0,51955.0,24.51864086833412
WEST BENGAL,EAST MIDNAPUR,721626.0,1.0,0.0,0.0,6490778.0,0.0,13.0,12982877.0,2.0,18.0,1.0,33.0,16.5
WEST BENGAL,HAORA,980839346.0,1943.0,917.0,2.0,2042028118.0,5290.0,22465.0,2719148972.0,354.0,39541.0,2862.0,67650.0,23.62906042612644
WEST BENGAL,HAWRAH,3556515.0,3.0,3.0,0.0,7824450.0,3.0,10.0,20628047.0,0.0,32.0,6.0,45.0,6.428571428571429
WEST BENGAL,HOOGHIY,712401.0,1.0,0.0,0.0,4986609.0,1.0,6.0,17809246.0,1.0,31.0,1.0,39.0,19.5
WEST BENGAL,HOOGHLY,3177129887.0,11145.0,3856.0,342.0,5215258520.0,70335.0,90437.0,6172655871.0,9396.0,172437.0,15343.0,342605.0,22.328271637122
WEST BENGAL,HOWRAH,1692884541.0,8139.0,3125.0,146.0,2855066358.0,43102.0,56262.0,3505199065.0,6395.0,101389.0,11410.0,207148.0,18.153360792218034
WEST BENGAL,HUGLI,128923102.0,148.0,46.0,0.0,267102778.0,97.0,342.0,594045175.0,16.0,1248.0,194.0,1703.0,8.733333333333333
WEST BENGAL,JALPAIGURI,2113186048.0,5674.0,4442.0,538.0,3654906985.0,32134.0,48509.0,4520968733.0,8504.0,179007.0,10654.0,268154.0,25.166963866729237
WEST BENGAL,JHARGRAM,380168157.0,741.0,171.0,50.0,737953935.0,1747.0,2259.0,1211889314.0,835.0,6423.0,962.0,11264.0,11.696780893042575
WEST BENGAL,KALIMPONG,107973679.0,176.0,184.0,153.0,193156358.0,442.0,281.0,490654769.0,204.0,2177.0,513.0,3104.0,6.038910505836576
WEST BENGAL,KOCH BIHAR,989922665.0,2227.0,1111.0,10.0,1446948124.0,2719.0,10482.0,2324996426.0,427.0,70660.0,3348.0,84288.0,25.168109883547327
WEST BENGAL,KOLKATA,2081918063.0,5028.0,4611.0,723.0,3944051483.0,26756.0,64256.0,4962631206.0,3616.0,102883.0,10362.0,197511.0,19.059249252147062
WEST BENGAL,MALDA,1514285345.0,11789.0,3957.0,84.0,2092974712.0,38440.0,56919.0,2518027097.0,17477.0,178991.0,15830.0,291827.0,18.433895521445265
WEST BENGAL,MALDAH,579192509.0,1190.0,566.0,0.0,1129136135.0,3369.0,10807.0,1633900262.0,568.0,21998.0,1756.0,36742.0,20.91178144564599
WEST BENGAL,MEDINIPUR,19473859.0,26.0,3.0,0.0,51934829.0,24.0,51.0,106752082.0,11.0,167.0,29.0,253.0,8.433333333333334
WEST BENGAL,MEDINIPUR WEST,1442502.0,325.0,300.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,0.0,0.0
WEST BENGAL,MURSHIDABAD,3382374215.0,31442.0,4383.0,86.0,4906462602.0,90308.0,128771.0,5968537457.0,31110.0,340843.0,35911.0,591032.0,16.4577856983738
WEST BENGAL,NADIA,2802518297.0,13249.0,3624.0,843.0,4309367141.0,51700.0,76101.0,5105563859.0,9451.0,182892.0,17716.0,320144.0,18.069876389907996
WEST BENGAL,NAIHATI ANANDABAZAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1486330.0,0.0,2.0,0.0,2.0,2.0
WEST BENGAL,NORTH 24 PARGANAS,4716238330.0,21517.0,5741.0,1348.0,7668883154.0,96368.0,127542.0,9396308692.0,15020.0,275457.0,28606.0,514387.0,17.981158457720138
WEST BENGAL,NORTH DINAJPUR,175959581.0,263.0,79.0,0.0,340186183.0,205.0,990.0,744895330.0,86.0,4815.0,342.0,6096.0,17.77259475218659
WEST BENGAL,NORTH TWENTY FOUR PARGANAS,782916935.0,1226.0,399.0,2.0,2050422586.0,2855.0,11798.0,3214355411.0,279.0,19456.0,1627.0,34388.0,21.122850122850124
WEST BENGAL,PASCHIM BARDHAMAN,672645482.0,865.0,318.0,93.0,1613485213.0,3659.0,6446.0,3087929763.0,1400.0,15281.0,1276.0,26786.0,20.975724353954583
WEST BENGAL,PASCHIM MEDINIPUR,3001713207.0,14240.0,3695.0,150.0,4570191124.0,69346.0,79404.0,5345253573.0,14645.0,199535.0,18085.0,362930.0,20.06690257657857
WEST BENGAL,PURBA BARDHAMAN,1222368139.0,2523.0,390.0,128.0,1865497170.0,5236.0,7609.0,3210180197.0,2464.0,21987.0,3041.0,37296.0,12.2603550295858
WEST BENGAL,PURBA MEDINIPUR,2991293446.0,12954.0,1310.0,58.0,4937148445.0,61435.0,69921.0,5704066325.0,9860.0,93569.0,14322.0,234785.0,16.392166445577043
WEST BENGAL,PURULIA,318908565.0,539.0,243.0,1.0,689154507.0,979.0,2896.0,1094120232.0,385.0,6924.0,783.0,11184.0,14.26530612244898
WEST BENGAL,PURULIYA,1530177490.0,9674.0,3412.0,133.0,2094207392.0,36223.0,55873.0,2571474838.0,12343.0,142695.0,13219.0,247134.0,18.69394856278366
WEST BENGAL,SOUTH  TWENTY FOUR PARGANAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3586896.0,0.0,5.0,0.0,5.0,5.0
WEST BENGAL,SOUTH 24 PARGANA,1486850.0,1.0,1.0,0.0,2973681.0,2.0,2.0,16354544.0,2.0,27.0,2.0,33.0,11.0
WEST BENGAL,SOUTH 24 PARGANAS,3317573390.0,25041.0,8197.0,304.0,4793475656.0,102759.0,121872.0,5787676005.0,27728.0,373459.0,33542.0,625818.0,18.65718629818442
WEST BENGAL,SOUTH DINAJPUR,181816227.0,375.0,71.0,0.0,384893751.0,554.0,1571.0,828440306.0,79.0,6740.0,446.0,8944.0,20.008948545861298
WEST BENGAL,SOUTH DUMDUM(M),0.0,0.0,0.0,0.0,4200180.0,0.0,6.0,4200180.0,0.0,8.0,0.0,14.0,14.0
WEST BENGAL,SOUTH TWENTY FOUR PARGANAS,1124611525.0,2978.0,1125.0,4.0,1988492546.0,7977.0,25405.0,2808022673.0,814.0,41252.0,4107.0,75448.0,18.36611489776047
WEST BENGAL,UTTAR DINAJPUR,1048444831.0,18397.0,8127.0,368.0,1335850771.0,32722.0,59034.0,1659180681.0,17577.0,252655.0,26892.0,361988.0,13.460305655746849
WEST BENGAL,WEST MEDINIPUR,1442402.0,1.0,1.0,0.0,2884804.0,1.0,3.0,7212010.0,0.0,12.0,2.0,16.0,5.333333333333333
WEST BENGAL,WEST MIDNAPORE,744359116.0,1647.0,540.0,3.0,1526967734.0,4390.0,14588.0,2062166672.0,455.0,30225.0,2190.0,49658.0,22.664536741214057
WEST BENGLI,HOOGHLY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2136750.0,0.0,3.0,0.0,3.0,3.0
WESTBENGAL,HOOGHLY,4985700.0,4.0,3.0,0.0,18518432.0,7.0,21.0,89031020.0,0.0,144.0,7.0,172.0,21.5
WESTBENGAL,HOWRAH,0.0,0.0,0.0,0.0,2133939.0,0.0,3.0,4979203.0,0.0,8.0,0.0,11.0,11.0
